timeStep,q_mean,Sq_mean,Sq_mean_norm,phi,chi_4,temp,damp,N_heat,N_isothermal
2.22e7,0.09731560440562248,7.341595393005636,0.419475471210131,0.01,0.05,0.05,1.0,500000,500000000
2.22e7,0.14312573712117277,15.914277142681295,0.9062794963116145,0.01,0.05,0.05,1.0,500000,500000000
2.22e7,0.23841581153825495,17.139824968258274,0.9802363868015954,0.01,0.05,0.05,1.0,500000,500000000
2.22e7,0.33485311057702105,14.28676925769096,0.8203281966870877,0.01,0.05,0.05,1.0,500000,500000000
2.22e7,0.4343952690516561,9.940165880838725,0.5690811054240565,0.01,0.05,0.05,1.0,500000,500000000
2.22e7,0.5358233857687565,7.079797356844499,0.40654268574639507,0.01,0.05,0.05,1.0,500000,500000000
2.22e7,0.6339063392655175,5.146954370054565,0.2942788859019759,0.01,0.05,0.05,1.0,500000,500000000
2.22e7,0.7277837832062057,4.118415011653587,0.23626627030438674,0.01,0.05,0.05,1.0,500000,500000000
2.22e7,0.8259376414919914,3.4976917881052203,0.20024297890550016,0.01,0.05,0.05,1.0,500000,500000000
2.22e7,0.9243210918481215,2.8712567905562887,0.16458735534021218,0.01,0.05,0.05,1.0,500000,500000000
2.22e7,1.022182801803496,2.656102692293584,0.15191951668301992,0.01,0.05,0.05,1.0,500000,500000000
2.22e7,1.1173471327217428,2.341942952502209,0.1340646613366838,0.01,0.05,0.05,1.0,500000,500000000
2.22e7,1.213688464411393,2.1461552282603455,0.12291967349482295,0.01,0.05,0.05,1.0,500000,500000000
2.22e7,1.313273450527723,1.987679242428353,0.1138274638324753,0.01,0.05,0.05,1.0,500000,500000000
2.22e7,1.4107318949698813,1.831145618889511,0.10481034055719932,0.01,0.05,0.05,1.0,500000,500000000
2.22e7,1.506640864861161,1.7214003778914875,0.0984988558465535,0.01,0.05,0.05,1.0,500000,500000000
2.22e7,1.6034451523315203,1.627426048537949,0.09322576202707354,0.01,0.05,0.05,1.0,500000,500000000
2.22e7,1.7014414145142422,1.5265214303884946,0.08737972525082693,0.01,0.05,0.05,1.0,500000,500000000
2.22e7,1.7987265555996903,1.4605272158033602,0.0836289103978016,0.01,0.05,0.05,1.0,500000,500000000
2.22e7,1.8957888248253194,1.384238052948265,0.07926434218201239,0.01,0.05,0.05,1.0,500000,500000000
2.22e7,1.9943789369970213,1.3137779423510683,0.0752455523047049,0.01,0.05,0.05,1.0,500000,500000000
2.22e7,2.0914301624586282,1.2535288971600442,0.0718000151847548,0.01,0.05,0.05,1.0,500000,500000000
2.22e7,2.187082507395002,1.1968510307218454,0.06856327616110322,0.01,0.05,0.05,1.0,500000,500000000
2.22e7,2.2849417235593523,1.1585219918104812,0.0663715818828238,0.01,0.05,0.05,1.0,500000,500000000
2.22e7,2.382710404909207,1.109698196413067,0.06353645824098757,0.01,0.05,0.05,1.0,500000,500000000
2.22e7,2.4799731415277058,1.0582943657357198,0.06059464327266205,0.01,0.05,0.05,1.0,500000,500000000
2.22e7,2.5776972027758394,1.026533353312169,0.05876919862071413,0.01,0.05,0.05,1.0,500000,500000000
2.22e7,2.67554753703456,0.9879699162555375,0.05659771646043297,0.01,0.05,0.05,1.0,500000,500000000
