timeStep,q_mean,Sq_mean,Sq_mean_norm,phi,chi_4,temp,damp,N_heat,N_isothermal
7.15e7,0.13156609811420594,11.629229090947183,0.1271801371020265,0.01,0.5,0.05,1.0,500000,500000000
7.15e7,0.2015338053287105,91.43903565395577,1.0,0.01,0.5,0.05,1.0,500000,500000000
7.15e7,0.33048440919936184,28.145728134847424,0.3078086720135899,0.01,0.5,0.05,1.0,500000,500000000
7.15e7,0.45644716061900015,14.929760138913267,0.16327556422854056,0.01,0.5,0.05,1.0,500000,500000000
7.15e7,0.5853256621140802,8.784602790900438,0.09607059750876107,0.01,0.5,0.05,1.0,500000,500000000
7.15e7,0.7222179895892465,4.6201708776696515,0.05052733599635001,0.01,0.5,0.05,1.0,500000,500000000
7.15e7,0.8531013822023843,3.737580059316751,0.04087510364240219,0.01,0.5,0.05,1.0,500000,500000000
7.15e7,0.9815345849063054,2.6672186046239648,0.02916936498234578,0.01,0.5,0.05,1.0,500000,500000000
7.15e7,1.1143810157664553,2.041322411153971,0.022324408788377905,0.01,0.5,0.05,1.0,500000,500000000
7.15e7,1.2472300444008935,1.8765742373937448,0.020522681849965047,0.01,0.5,0.05,1.0,500000,500000000
7.15e7,1.3786510877257763,1.5792824681840842,0.017271425238568366,0.01,0.5,0.05,1.0,500000,500000000
7.15e7,1.5082222929364104,1.3232698136406358,0.014471607275567209,0.01,0.5,0.05,1.0,500000,500000000
7.15e7,1.6407675420683419,1.2159332167830035,0.013297747598570619,0.01,0.5,0.05,1.0,500000,500000000
7.15e7,1.7753971768840855,1.1370461848777704,0.012435019428472947,0.01,0.5,0.05,1.0,500000,500000000
7.15e7,1.9070907742142216,1.1247776891125192,0.0123008481122784,0.01,0.5,0.05,1.0,500000,500000000
7.15e7,2.036771444186369,1.0731525840113256,0.011736263143375569,0.01,0.5,0.05,1.0,500000,500000000
7.15e7,2.167234915344434,0.9657871834449958,0.010562088461868142,0.01,0.5,0.05,1.0,500000,500000000
7.15e7,2.298744537202867,0.9565869206402488,0.0104614721032315,0.01,0.5,0.05,1.0,500000,500000000
7.15e7,2.4310222213596684,0.9717206531656133,0.010626978360128577,0.01,0.5,0.05,1.0,500000,500000000
7.15e7,2.5630010628278725,0.9036381291391076,0.009882410971161801,0.01,0.5,0.05,1.0,500000,500000000
7.15e7,2.695183344485053,0.9370725121267157,0.01024805768592089,0.01,0.5,0.05,1.0,500000,500000000
7.15e7,2.826348944355321,0.8924379026338708,0.009759922512866778,0.01,0.5,0.05,1.0,500000,500000000
7.15e7,2.9569804629182466,0.897003297572371,0.00980985080559044,0.01,0.5,0.05,1.0,500000,500000000
7.15e7,3.0891826382207888,0.8674615532411296,0.009486774953795154,0.01,0.5,0.05,1.0,500000,500000000
7.15e7,3.2204573881590615,0.8418929226873252,0.009207150060871227,0.01,0.5,0.05,1.0,500000,500000000
7.15e7,3.3520480799616283,0.7755387509805185,0.008481484362056127,0.01,0.5,0.05,1.0,500000,500000000
7.15e7,3.484943918655699,0.7403158035647865,0.008096277462575794,0.01,0.5,0.05,1.0,500000,500000000
7.15e7,3.6171596766995324,0.7255208581635377,0.007934476265795468,0.01,0.5,0.05,1.0,500000,500000000
7.15e7,3.747916414398213,0.6787616938205532,0.007423106433332,0.01,0.5,0.05,1.0,500000,500000000
7.15e7,3.8793076180734904,0.6455701976083547,0.007060115988662294,0.01,0.5,0.05,1.0,500000,500000000
7.15e7,4.010395561986795,0.6493597634309698,0.007101559621521201,0.01,0.5,0.05,1.0,500000,500000000
7.15e7,4.142031264656112,0.6444855791381893,0.007048254331740735,0.01,0.5,0.05,1.0,500000,500000000
7.15e7,4.27378467774404,0.6422743698068866,0.007024071997407389,0.01,0.5,0.05,1.0,500000,500000000
7.15e7,4.40567052248233,0.6644746546965191,0.007266859825722288,0.01,0.5,0.05,1.0,500000,500000000
7.15e7,4.537494701207758,0.6864985558795748,0.007507718678022563,0.01,0.5,0.05,1.0,500000,500000000
7.15e7,4.6689632552293565,0.7003158805464488,0.00765882837168955,0.01,0.5,0.05,1.0,500000,500000000
7.15e7,4.800852114144265,0.7400780896813298,0.008093677764517337,0.01,0.5,0.05,1.0,500000,500000000
7.15e7,4.931920090645265,0.7722449696145421,0.00844546275112793,0.01,0.5,0.05,1.0,500000,500000000
7.15e7,5.063763700458891,0.7925558355555643,0.008667587424641408,0.01,0.5,0.05,1.0,500000,500000000
7.15e7,5.195341388056147,0.8131219153628363,0.008892503180370753,0.01,0.5,0.05,1.0,500000,500000000
7.15e7,5.326102653513176,0.8576540585730547,0.009379517756713694,0.01,0.5,0.05,1.0,500000,500000000
7.15e7,5.4578382274631325,0.8823229016225981,0.009649302350056309,0.01,0.5,0.05,1.0,500000,500000000
7.15e7,5.589571567639883,0.9056858126743921,0.00990480494678326,0.01,0.5,0.05,1.0,500000,500000000
7.15e7,5.721699139035791,0.9704415598449295,0.010612989877949867,0.01,0.5,0.05,1.0,500000,500000000
7.15e7,5.854263827008047,1.032349529781851,0.011290030810131255,0.01,0.5,0.05,1.0,500000,500000000
7.15e7,5.920474415139295,1.0325626230607114,0.011292361251144073,0.01,0.5,0.05,1.0,500000,500000000
