timeStep,q_mean,Sq_mean,Sq_mean_norm,phi,chi_4,temp,damp,N_heat,N_isothermal
6.68e7,0.09731560440562248,29.79458250240517,0.5814830546932768,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,0.14312573712117277,41.90846476846062,0.9133627832783631,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,0.23841581153825495,32.294587358093224,0.7023399225265111,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,0.33485311057702105,17.663949696245673,0.3965087194270359,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,0.4343952690516561,10.689503984927633,0.23697069381050553,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,0.5358233857687565,6.65509706305418,0.14689377340035176,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,0.6339063392655175,4.9904423999083045,0.11111200927021755,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,0.7277837832062057,4.183908278830068,0.09305178558967539,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,0.8259376414919914,3.4161068511325725,0.07551677198260832,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,0.9243210918481215,2.973128155721449,0.06603117643326675,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,1.022182801803496,2.5593877508660645,0.056996004926886515,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,1.1173471327217428,2.3271806809712006,0.05183112086468875,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,1.213688464411393,2.0976952934416184,0.04643060480553612,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,1.313273450527723,1.9522599445483144,0.04330968870934153,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,1.4107318949698813,1.8040295445243681,0.039823178996851685,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,1.506640864861161,1.6958277555465222,0.03745232591081672,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,1.6034451523315203,1.5825732701081179,0.035086331045012534,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,1.7014414145142422,1.5115079129343802,0.03351937235278687,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,1.7987265555996903,1.4266614042066195,0.031632860234560536,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,1.8957888248253194,1.3754706052972248,0.03048932324889697,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,1.9943789369970213,1.3075020842815182,0.02888982524923463,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,2.0914301624586282,1.2491566976407698,0.027681973867331906,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,2.187082507395002,1.1975012477690936,0.02651564446157193,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,2.2849417235593523,1.1559870869140714,0.025632968836756486,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,2.382710404909207,1.1065823031735995,0.024453656155809276,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,2.4799731415277058,1.0687922982881486,0.023659255696945276,0.01,0.05,0.05,1.0,500000,500000000
