timeStep,q_mean,Sq_mean,Sq_mean_norm,phi,chi_4,temp,damp,N_heat,N_isothermal
2.145e8,0.13156609811420594,102.59132493627658,0.8507056055437383,0.01,0.5,0.05,1.0,500000,500000000
2.145e8,0.2015338053287105,120.59556710068244,1.0,0.01,0.5,0.05,1.0,500000,500000000
2.145e8,0.33048440919936184,30.977277232812927,0.25686912029652564,0.01,0.5,0.05,1.0,500000,500000000
2.145e8,0.45644716061900015,11.632412577223008,0.09645804449438325,0.01,0.5,0.05,1.0,500000,500000000
2.145e8,0.5853256621140802,5.806427729876745,0.04814793669015291,0.01,0.5,0.05,1.0,500000,500000000
2.145e8,0.7222179895892465,4.106956649944034,0.03405561869878045,0.01,0.5,0.05,1.0,500000,500000000
2.145e8,0.8531013822023843,3.2024895626975294,0.026555615929264174,0.01,0.5,0.05,1.0,500000,500000000
2.145e8,0.9815345849063054,2.4810890826795995,0.02057363419177917,0.01,0.5,0.05,1.0,500000,500000000
2.145e8,1.1143810157664553,2.0663643597390395,0.01713466265317928,0.01,0.5,0.05,1.0,500000,500000000
2.145e8,1.2472300444008935,1.7271759429079903,0.01432205166767043,0.01,0.5,0.05,1.0,500000,500000000
2.145e8,1.3786510877257763,1.5853444327702293,0.013145959431880792,0.01,0.5,0.05,1.0,500000,500000000
2.145e8,1.5082222929364104,1.2598504691473615,0.010446905300387548,0.01,0.5,0.05,1.0,500000,500000000
2.145e8,1.6407675420683419,1.2085235148118305,0.01002129301985754,0.01,0.5,0.05,1.0,500000,500000000
2.145e8,1.7753971768840855,1.205353858349019,0.009995009661861759,0.01,0.5,0.05,1.0,500000,500000000
2.145e8,1.9070907742142216,1.1161153232190513,0.009255027776329725,0.01,0.5,0.05,1.0,500000,500000000
2.145e8,2.036771444186369,1.0389450988214486,0.008615118480715443,0.01,0.5,0.05,1.0,500000,500000000
2.145e8,2.167234915344434,1.0371754259870245,0.008600444037226599,0.01,0.5,0.05,1.0,500000,500000000
2.145e8,2.298744537202867,0.942424709710514,0.007814754160272785,0.01,0.5,0.05,1.0,500000,500000000
2.145e8,2.4310222213596684,0.9904576258622428,0.008213051687342146,0.01,0.5,0.05,1.0,500000,500000000
2.145e8,2.5630010628278725,0.9629622862272069,0.007985055416035749,0.01,0.5,0.05,1.0,500000,500000000
2.145e8,2.695183344485053,0.9155563202195691,0.007591956671634475,0.01,0.5,0.05,1.0,500000,500000000
2.145e8,2.826348944355321,0.8858887808841874,0.007345948132111518,0.01,0.5,0.05,1.0,500000,500000000
2.145e8,2.9569804629182466,0.9050638820644389,0.007504951498829323,0.01,0.5,0.05,1.0,500000,500000000
2.145e8,3.0891826382207888,0.8407645004228071,0.006971769532132739,0.01,0.5,0.05,1.0,500000,500000000
2.145e8,3.2204573881590615,0.8110317268730333,0.006725220058842807,0.01,0.5,0.05,1.0,500000,500000000
2.145e8,3.3520480799616283,0.7609341510499121,0.006309802004700768,0.01,0.5,0.05,1.0,500000,500000000
2.145e8,3.484943918655699,0.7319507196374314,0.006069466210365284,0.01,0.5,0.05,1.0,500000,500000000
2.145e8,3.6171596766995324,0.6997358131534517,0.005802334447080119,0.01,0.5,0.05,1.0,500000,500000000
2.145e8,3.747916414398213,0.7077191617889204,0.005868533801064694,0.01,0.5,0.05,1.0,500000,500000000
2.145e8,3.8793076180734904,0.6680016814718109,0.005539189354399004,0.01,0.5,0.05,1.0,500000,500000000
2.145e8,4.010395561986795,0.683304616771101,0.005666084029445509,0.01,0.5,0.05,1.0,500000,500000000
2.145e8,4.142031264656112,0.6695148327948814,0.005551736675660052,0.01,0.5,0.05,1.0,500000,500000000
2.145e8,4.27378467774404,0.6742682623964644,0.0055911529636369925,0.01,0.5,0.05,1.0,500000,500000000
2.145e8,4.40567052248233,0.6937035955616968,0.005752314220493194,0.01,0.5,0.05,1.0,500000,500000000
2.145e8,4.537494701207758,0.7203323130560191,0.005973124306091868,0.01,0.5,0.05,1.0,500000,500000000
2.145e8,4.6689632552293565,0.7269290007286396,0.00602782521949371,0.01,0.5,0.05,1.0,500000,500000000
2.145e8,4.800852114144265,0.7378317704345375,0.006118232934868483,0.01,0.5,0.05,1.0,500000,500000000
2.145e8,4.931920090645265,0.7545645855040676,0.006256984428574386,0.01,0.5,0.05,1.0,500000,500000000
2.145e8,5.063763700458891,0.7729608491787028,0.006409529535471032,0.01,0.5,0.05,1.0,500000,500000000
2.145e8,5.195341388056147,0.8225155330992464,0.006820445832909822,0.01,0.5,0.05,1.0,500000,500000000
2.145e8,5.326102653513176,0.8567008080001218,0.007103916243329924,0.01,0.5,0.05,1.0,500000,500000000
2.145e8,5.4578382274631325,0.8964223763765863,0.007433294588914566,0.01,0.5,0.05,1.0,500000,500000000
2.145e8,5.589571567639883,0.9367760875180356,0.007767914775307977,0.01,0.5,0.05,1.0,500000,500000000
2.145e8,5.721699139035791,0.9868088267238793,0.00818279519262939,0.01,0.5,0.05,1.0,500000,500000000
2.145e8,5.854263827008047,1.0280631824245385,0.008524883684706523,0.01,0.5,0.05,1.0,500000,500000000
2.145e8,5.920474415139295,1.0140394897665486,0.008408596718318432,0.01,0.5,0.05,1.0,500000,500000000
