timeStep,q_mean,Sq_mean,Sq_mean_norm,phi,chi_4,temp,damp,N_heat,N_isothermal
6.94e7,0.0,0.0,0.0,0.04,0.05,0.05,1.0,500000,500000000
6.94e7,0.21880726803532513,6.8180127950682765,0.9971114524067411,0.04,0.05,0.05,1.0,500000,500000000
6.94e7,0.3747669072067089,6.251265641297543,0.9142230748416452,0.04,0.05,0.05,1.0,500000,500000000
6.94e7,0.5318863833776222,4.801921008252997,0.7075330964810219,0.04,0.05,0.05,1.0,500000,500000000
6.94e7,0.6961717028486047,3.3679827023419104,0.4926989477976665,0.04,0.05,0.05,1.0,500000,500000000
6.94e7,0.8548049667437518,2.594834102332865,0.37945887858489646,0.04,0.05,0.05,1.0,500000,500000000
6.94e7,1.003104855718448,2.3717659266013613,0.347174079504398,0.04,0.05,0.05,1.0,500000,500000000
6.94e7,1.1521226635989714,2.002069291229068,0.29252071740130464,0.04,0.05,0.05,1.0,500000,500000000
6.94e7,1.3073825505704653,1.7523470663277045,0.25654884171323433,0.04,0.05,0.05,1.0,500000,500000000
6.94e7,1.4636519500583907,1.5881342094228819,0.2330617134838631,0.04,0.05,0.05,1.0,500000,500000000
6.94e7,1.6175182514920998,1.4319177253469313,0.20976581410036724,0.04,0.05,0.05,1.0,500000,500000000
6.94e7,1.769629374296353,1.3508546842191258,0.19809810028887687,0.04,0.05,0.05,1.0,500000,500000000
6.94e7,1.9265539102664264,1.2605743779922203,0.1847077000703833,0.04,0.05,0.05,1.0,500000,500000000
6.94e7,2.085672817007156,1.1944954410077278,0.1752520409131704,0.04,0.05,0.05,1.0,500000,500000000
6.94e7,2.2402992196314835,1.1617568031712873,0.17027336883468214,0.04,0.05,0.05,1.0,500000,500000000
6.94e7,2.3918607759554757,1.0923469776575898,0.1601158859536087,0.04,0.05,0.05,1.0,500000,500000000
6.94e7,2.5445374825749694,1.0187589559846832,0.14929126708003243,0.04,0.05,0.05,1.0,500000,500000000
6.94e7,2.6988060807693874,0.9539933324382638,0.13962422155700296,0.04,0.05,0.05,1.0,500000,500000000
6.94e7,2.853932498022398,0.9241103467344982,0.1353576953709038,0.04,0.05,0.05,1.0,500000,500000000
6.94e7,3.009064210489927,0.8655598612091481,0.1267559858157745,0.04,0.05,0.05,1.0,500000,500000000
6.94e7,3.1642303569594774,0.818685321661787,0.1200296985823987,0.04,0.05,0.05,1.0,500000,500000000
6.94e7,3.318283259274186,0.7922862695010623,0.11607132349070386,0.04,0.05,0.05,1.0,500000,500000000
6.94e7,3.4722171256532746,0.7554070916349503,0.1106915597147451,0.04,0.05,0.05,1.0,500000,500000000
6.94e7,3.62740054653879,0.7319851855549451,0.10717911953083549,0.04,0.05,0.05,1.0,500000,500000000
6.94e7,3.781335212160716,0.7123133423058156,0.1044109649637799,0.04,0.05,0.05,1.0,500000,500000000
6.94e7,3.935887345386505,0.6797709859884185,0.09957813134670655,0.04,0.05,0.05,1.0,500000,500000000
6.94e7,4.092862767439631,0.6625320504445588,0.0970701588153433,0.04,0.05,0.05,1.0,500000,500000000
6.94e7,4.248134733469396,0.6390535603112607,0.0936773668309233,0.04,0.05,0.05,1.0,500000,500000000
6.94e7,4.401720146007895,0.6342355191562085,0.09301322367257576,0.04,0.05,0.05,1.0,500000,500000000
6.94e7,4.555944085119298,0.627899197298157,0.091977402939409,0.04,0.05,0.05,1.0,500000,500000000
6.94e7,4.708513889603124,0.630611260641432,0.09239798973064857,0.04,0.05,0.05,1.0,500000,500000000
6.94e7,4.862920635809377,0.6348359598124279,0.09301512998102068,0.04,0.05,0.05,1.0,500000,500000000
6.94e7,5.018264805612903,0.6404196872538089,0.09383797861904469,0.04,0.05,0.05,1.0,500000,500000000
6.94e7,5.173278090518665,0.6674424870918906,0.09780090340712322,0.04,0.05,0.05,1.0,500000,500000000
6.94e7,5.327748193109139,0.7084660977795879,0.1037869205581801,0.04,0.05,0.05,1.0,500000,500000000
6.94e7,5.481958370598517,0.7733217312070396,0.11329961902658194,0.04,0.05,0.05,1.0,500000,500000000
6.94e7,5.636653344830873,0.8496089752501375,0.12451308624107083,0.04,0.05,0.05,1.0,500000,500000000
6.94e7,5.790550673779092,0.9603901455482511,0.14074609190448353,0.04,0.05,0.05,1.0,500000,500000000
6.94e7,5.870197452086399,0.9665028764911524,0.14215030592926017,0.04,0.05,0.05,1.0,500000,500000000
