timeStep,q_mean,Sq_mean,Sq_mean_norm,phi,chi_4,temp,damp,N_heat,N_isothermal
2.31e7,0.0,0.0,0.0,0.04,0.05,0.05,1.0,500000,500000000
2.31e7,0.21880726803532513,4.894813208649535,0.6817691210641993,0.04,0.05,0.05,1.0,500000,500000000
2.31e7,0.3747669072067089,6.079842775049365,0.8950491622960529,0.04,0.05,0.05,1.0,500000,500000000
2.31e7,0.5318863833776222,4.824771542397348,0.7153044170478413,0.04,0.05,0.05,1.0,500000,500000000
2.31e7,0.6961717028486047,3.4954824057412774,0.5114982501752964,0.04,0.05,0.05,1.0,500000,500000000
2.31e7,0.8548049667437518,2.419568599119646,0.3557692802101988,0.04,0.05,0.05,1.0,500000,500000000
2.31e7,1.003104855718448,2.0881664959086064,0.3070982168370368,0.04,0.05,0.05,1.0,500000,500000000
2.31e7,1.1521226635989714,2.0297172706423514,0.29831348254642454,0.04,0.05,0.05,1.0,500000,500000000
2.31e7,1.3073825505704653,1.661767807947007,0.2429885752260068,0.04,0.05,0.05,1.0,500000,500000000
2.31e7,1.4636519500583907,1.5279452759351548,0.224420210271726,0.04,0.05,0.05,1.0,500000,500000000
2.31e7,1.6175182514920998,1.513677704383502,0.22135016173922062,0.04,0.05,0.05,1.0,500000,500000000
2.31e7,1.769629374296353,1.3653544322151163,0.20023281255424097,0.04,0.05,0.05,1.0,500000,500000000
2.31e7,1.9265539102664264,1.2899311939529705,0.18895014153103926,0.04,0.05,0.05,1.0,500000,500000000
2.31e7,2.085672817007156,1.2131188317859658,0.17797702449030753,0.04,0.05,0.05,1.0,500000,500000000
2.31e7,2.2402992196314835,1.1062268456472661,0.16224163687109835,0.04,0.05,0.05,1.0,500000,500000000
2.31e7,2.3918607759554757,1.0679242882553275,0.15615401470947213,0.04,0.05,0.05,1.0,500000,500000000
2.31e7,2.5445374825749694,1.0212463803653913,0.1491801417849477,0.04,0.05,0.05,1.0,500000,500000000
2.31e7,2.6988060807693874,0.9692579478730359,0.14216432174743984,0.04,0.05,0.05,1.0,500000,500000000
2.31e7,2.853932498022398,0.9153534987297697,0.13454946174569224,0.04,0.05,0.05,1.0,500000,500000000
2.31e7,3.009064210489927,0.8895679119051776,0.1300053296063072,0.04,0.05,0.05,1.0,500000,500000000
2.31e7,3.1642303569594774,0.8348591997267943,0.1222129055045611,0.04,0.05,0.05,1.0,500000,500000000
2.31e7,3.318283259274186,0.789402326859348,0.11573612663135945,0.04,0.05,0.05,1.0,500000,500000000
2.31e7,3.4722171256532746,0.7733317730745171,0.11341364254522386,0.04,0.05,0.05,1.0,500000,500000000
2.31e7,3.62740054653879,0.7497578523087314,0.10988750262377893,0.04,0.05,0.05,1.0,500000,500000000
2.31e7,3.781335212160716,0.7028768761677022,0.1030262853179158,0.04,0.05,0.05,1.0,500000,500000000
2.31e7,3.935887345386505,0.6919618258496172,0.10128792506918398,0.04,0.05,0.05,1.0,500000,500000000
2.31e7,4.092862767439631,0.6652143435399179,0.09755937319458617,0.04,0.05,0.05,1.0,500000,500000000
2.31e7,4.248134733469396,0.6485640891551534,0.09499628302947938,0.04,0.05,0.05,1.0,500000,500000000
2.31e7,4.401720146007895,0.6163314061061094,0.09041129979315954,0.04,0.05,0.05,1.0,500000,500000000
2.31e7,4.555944085119298,0.6358160286031176,0.09298111646446454,0.04,0.05,0.05,1.0,500000,500000000
2.31e7,4.708513889603124,0.6205317392361352,0.09081124328973549,0.04,0.05,0.05,1.0,500000,500000000
2.31e7,4.862920635809377,0.6399705400117334,0.09378036594265367,0.04,0.05,0.05,1.0,500000,500000000
2.31e7,5.018264805612903,0.6415010606545054,0.0940625653873457,0.04,0.05,0.05,1.0,500000,500000000
2.31e7,5.173278090518665,0.6750137661751712,0.09908458210203792,0.04,0.05,0.05,1.0,500000,500000000
2.31e7,5.327748193109139,0.7026454861069128,0.10298001944980088,0.04,0.05,0.05,1.0,500000,500000000
2.31e7,5.481958370598517,0.7854087092666652,0.11510899016992132,0.04,0.05,0.05,1.0,500000,500000000
2.31e7,5.636653344830873,0.8609569438189082,0.12618370944760451,0.04,0.05,0.05,1.0,500000,500000000
2.31e7,5.790550673779092,0.9671199297578376,0.14174412622404944,0.04,0.05,0.05,1.0,500000,500000000
2.31e7,5.870197452086399,1.0434568395931476,0.15206991510318227,0.04,0.05,0.05,1.0,500000,500000000
