timeStep,q_mean,Sq_mean,Sq_mean_norm,phi,chi_4,temp,damp,N_heat,N_isothermal
1.56e8,0.09731560440562248,53.33999482358014,0.6902646826823353,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,0.14312573712117277,65.52511130571266,0.8507155255873148,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,0.23841581153825495,38.6361959378316,0.5297535738152603,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,0.33485311057702105,19.468599496432677,0.25715007051675337,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,0.4343952690516561,10.34639993294293,0.1388131591962826,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,0.5358233857687565,6.9015400609972275,0.09261419848647505,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,0.6339063392655175,5.303343950040709,0.07006709034815278,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,0.7277837832062057,3.9276139699450594,0.05276457530606119,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,0.8259376414919914,3.308892441741828,0.043946104900613146,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,0.9243210918481215,2.88866785389146,0.0386944693696496,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,1.022182801803496,2.5317434959507916,0.03395941187415824,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,1.1173471327217428,2.186872183907751,0.02940487981832792,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,1.213688464411393,2.022103870462161,0.027029075038844875,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,1.313273450527723,1.8790858401509518,0.025153635459402596,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,1.4107318949698813,1.7559074805702057,0.023518094521412885,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,1.506640864861161,1.7014200544129934,0.022711561862202516,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,1.6034451523315203,1.5767342964822788,0.021129008642932576,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,1.7014414145142422,1.4942078435898483,0.019970571356792328,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,1.7987265555996903,1.4084115209948165,0.018840128588843586,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,1.8957888248253194,1.3704431758289595,0.01835952357946167,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,1.9943789369970213,1.3052731937134763,0.01744582496355551,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,2.0914301624586282,1.254103193192474,0.01674127268390193,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,2.187082507395002,1.1781208907680103,0.015707351201233698,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,2.2849417235593523,1.1329889222403675,0.01517204043381118,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,2.382710404909207,1.1044692810441705,0.014761128483323328,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,2.4799731415277058,1.0545312043483959,0.014110880904160902,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,2.5776972027758394,1.0140982493567545,0.013546109045917304,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,2.67554753703456,0.9850934424211781,0.013171085991074489,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,2.772503006914722,0.9513134436290669,0.012694270798758834,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,2.8692806372181447,0.9124598768994916,0.01219679579868621,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,2.96593377447594,0.8903121572105231,0.011908814954026355,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,3.0635297477775563,0.8541032104535271,0.011402348831647044,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,3.1614185011165015,0.8319291090246196,0.01109480039489406,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,3.2589325618292024,0.8029559700894356,0.010743730575187446,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,3.3562862594722063,0.7864546818204716,0.010518623821842205,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,3.453757438034321,0.7595320911890695,0.010132809177874845,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,3.551161144114627,0.7450535694957228,0.00995692869723451,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,3.6478625652505854,0.7259751883253871,0.009694578174086216,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,3.7451440320694656,0.7124884902790818,0.009520446427678294,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,3.8426210059407913,0.6995558683099985,0.009337667990379798,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,3.9395947445724304,0.6842555120606021,0.009155482985465301,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,4.037095535211362,0.6776518808282589,0.009060587536951391,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,4.134549388617974,0.6604918490826723,0.008822358453323917,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,4.232215552445368,0.6564470567331797,0.00877905327076723,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,4.330103843164631,0.6462261024624473,0.008639072058503778,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,4.427361922080238,0.6384973668770343,0.008525915447892458,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,4.524137645996126,0.6367110258341807,0.008518335421943754,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,4.621068005352794,0.6331555004894966,0.008457429450570908,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,4.718398679508387,0.6320379716174763,0.00845061213979566,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,4.815930194097771,0.6364885062269636,0.008486483948261458,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,4.913344955822582,0.6382984248008625,0.008520462260945638,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,5.010894737573997,0.6499759489197965,0.008685055197222031,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,5.108560944675358,0.6687671884648427,0.00893104459212885,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,5.2060950464250615,0.687047836258831,0.009188799098406539,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,5.302964777800892,0.7145622803737108,0.00953787809564088,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,5.400192108614449,0.7458006400562954,0.00995338538451663,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,5.497500456516036,0.7879651381993218,0.01052580208478504,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,5.594369116860314,0.8384018477120619,0.011205302233589409,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,5.691732337002324,0.9054995256179164,0.012101390967468992,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,5.789059600838352,0.9756332872494624,0.013033379125732335,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,5.886718625195528,1.0519248532018595,0.014069591228267581,0.01,0.05,0.05,1.0,500000,500000000
1.56e8,5.936251868742972,1.0673150662631445,0.01429126811429451,0.01,0.05,0.05,1.0,500000,500000000
